pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FF,2017-09-08,92.8,-2.4039,6.6183,Lucas Giolito,467055,608337,null,ball,,,,,8,null,R,L,R,CWS,SF,B,null,null,0,1,2017,-0.7536,1.5863,-0.0254,1.6396,543063,460026,null,2,4,Top,null,null,,,607345,,170909_011056,,,,,,,3.2784,1.6437,null,null,null,93.329,2080,6.493,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0059,0,0,null,null,null,null,null,28,2
FF,2017-09-08,91.8,-2.344,6.694,Lucas Giolito,467055,608337,null,foul,,,,,2,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.3803,1.5619,-0.1152,3.0847,543063,460026,null,2,4,Top,null,null,,,607345,,170909_011028,,,,,,,3.0062,1.3487,203,74,27.6099,92.63,2090,6.593,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9056,0,0,null,null,null,null,4,28,1
FF,2017-09-08,90.6,-2.4782,6.6402,Lucas Giolito,452254,608337,strikeout,swinging_strike,,,,,11,Hunter Pence strikes out swinging.  ,R,R,R,CWS,SF,S,null,null,3,2,2017,-0.4249,1.6662,-0.1005,4.2954,543063,460026,null,1,4,Top,null,null,,,607345,,170909_010948,,,,,,,3.2979,1.4995,null,null,null,92.087,2021,6.908,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.5909,0,0,0,1,0,0,null,27,6
FT,2017-09-08,91.2,-2.4691,6.6528,Lucas Giolito,452254,608337,null,ball,,,,,11,null,R,R,R,CWS,SF,B,null,null,2,2,2017,-1.1944,1.0085,-1.739,2.7528,543063,460026,null,1,4,Top,null,null,,,607345,,170909_010921,,,,,,,3.3886,1.7492,null,null,null,92.288,2007,6.558,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9403,0,0,null,null,null,null,null,27,5
FF,2017-09-08,91.5,-2.3254,6.7832,Lucas Giolito,452254,608337,null,ball,,,,,11,null,R,R,R,CWS,SF,B,null,null,1,2,2017,-0.4883,1.6429,-0.5077,4.62,543063,460026,null,1,4,Top,null,null,,,607345,,170909_010859,,,,,,,3.4567,1.8173,null,null,null,92.734,2038,6.741,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7577,0,0,null,null,null,null,null,27,4
CU,2017-09-08,79.2,-2.4365,6.6195,Lucas Giolito,452254,608337,null,ball,,,,,14,null,R,R,R,CWS,SF,B,null,null,0,2,2017,-0.0241,-1.3843,0.8317,-2.1719,null,543063,460026,1,4,Top,null,null,,,607345,,170909_010823,,,,,,,3.3886,1.7038,null,null,null,78.173,2641,6.458,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0409,0,0,null,null,null,null,null,27,3
FF,2017-09-08,92.6,-2.3725,6.6568,Lucas Giolito,452254,608337,null,foul_tip,,,,,2,null,R,R,R,CWS,SF,S,null,null,0,1,2017,-0.5795,1.5434,0.0534,2.9196,null,543063,460026,1,4,Top,null,null,,,607345,,170909_010801,,,,,,,3.2979,1.4995,null,null,null,93.29,2091,6.759,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7394,0,0,null,null,null,null,null,27,2
FF,2017-09-08,91.4,-2.4276,6.6329,Lucas Giolito,452254,608337,null,called_strike,,,,,9,null,R,R,R,CWS,SF,S,null,null,0,0,2017,-0.4256,1.6487,0.3931,2.2348,null,543063,460026,1,4,Top,null,null,,,607345,,170909_010740,,,,,,,3.5221,1.7946,null,null,null,91.879,2100,6.814,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6845,0,0,null,null,null,null,null,27,1
FF,2017-09-08,92.9,-2.4541,6.5883,Lucas Giolito,460026,608337,walk,ball,,,,,14,Nick Hundley walks.   Brandon Crawford to 2nd.,R,R,R,CWS,SF,B,null,null,3,2,2017,-0.6119,1.8407,0.1776,0.8362,null,null,543063,1,4,Top,null,null,,,607345,,170909_010641,,,,,,,3.4742,1.6285,null,null,null,93.57,2110,6.81,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6886,0,0,0.7,1,0,0,null,26,7
CH,2017-09-08,81.8,-2.5885,6.6606,Lucas Giolito,460026,608337,null,foul,,,,,1,null,R,R,R,CWS,SF,S,null,null,3,2,2017,-0.6892,1.117,-0.629,3.055,null,null,543063,1,4,Top,null,null,,,607345,,170909_010558,,,,,,,3.3381,1.3788,null,null,null,82.951,1589,6.66,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8392,0,0,null,null,null,null,null,26,6
FF,2017-09-08,91.5,-2.4179,6.6364,Lucas Giolito,460026,608337,null,ball,,,,,12,null,R,R,R,CWS,SF,B,null,null,2,2,2017,-0.5782,1.3988,0.512,3.7229,null,null,543063,1,4,Top,null,null,,,607345,,170909_010535,,,,,,,3.5423,1.7193,null,null,null,92.592,2076,6.686,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8126,0,0,null,null,null,null,null,26,5
CU,2017-09-08,79.5,-2.4754,6.7148,Lucas Giolito,460026,608337,null,blocked_ball,,,,,13,null,R,R,R,CWS,SF,B,null,null,1,2,2017,-0.2642,-1.0248,-0.168,0.3926,null,null,543063,1,4,Top,null,null,,,607345,,170909_010453,,,,,,,3.4742,1.6058,null,null,null,79.005,2608,6.395,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.1035,0,0,null,null,null,null,null,26,4
FT,2017-09-08,91.4,-2.4565,6.6641,Lucas Giolito,460026,608337,null,swinging_strike,,,,,13,null,R,R,R,CWS,SF,S,null,null,1,1,2017,-1.3194,1.3011,-1.3198,1.6727,null,null,543063,1,4,Top,null,null,,,607345,,170909_010424,,,,,,,3.3381,1.3788,null,null,null,92.526,2048,6.778,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7206,0,0,null,null,null,null,null,26,3
SL,2017-09-08,83.8,-2.5159,6.6918,Lucas Giolito,460026,608337,null,ball,,,,,14,null,R,R,R,CWS,SF,B,null,null,0,1,2017,-0.1673,-0.0015,0.7403,1.3437,null,null,543063,1,4,Top,null,null,,,607345,,170909_010400,,,,,,,3.4969,1.6058,null,null,null,84.116,2052,6.213,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.2857,0,0,null,null,null,null,null,26,2
FF,2017-09-08,91.3,-2.3854,6.6614,Lucas Giolito,460026,608337,null,foul,,,,,7,null,R,R,R,CWS,SF,S,null,null,0,0,2017,-0.6584,1.4499,-0.6711,1.99,null,null,543063,1,4,Top,null,null,,,607345,,170909_010332,,,,,,,3.3381,1.3788,4,63.3,-30.1096,92.442,2083,6.806,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6923,0,0,null,null,null,null,2,26,1
CH,2017-09-08,81.9,-2.3645,6.6765,Lucas Giolito,543063,608337,single,hit_into_play_no_out,,,,,4,Brandon Crawford singles on a line drive to right fielder Avisail Garcia.  ,R,L,R,CWS,SF,X,null,line_drive,1,0,2017,-0.7035,1.1785,-0.6192,1.9802,null,null,null,1,4,Top,159.12,83.88,,,607345,,170909_010252,,,,,,,3.1772,1.3587,249,83.4,17.781,82.858,1696,6.653,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8453,0.799,0.761,0.9,1,1,0,4,25,2
CU,2017-09-08,78.2,-2.2342,6.832,Lucas Giolito,543063,608337,null,ball,,,,,11,null,R,L,R,CWS,SF,B,null,null,0,0,2017,-0.119,-1.2884,-1.3772,4.2098,null,null,null,1,4,Top,null,null,,,607345,,170909_010227,,,,,,,3.404,1.6311,null,null,null,77.41,2475,5.931,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.5673,0,0,null,null,null,null,null,25,1
FF,2017-09-08,90.5,-2.1881,6.7362,Lucas Giolito,457763,608337,field_out,hit_into_play,,,,,2,Buster Posey lines out sharply to center fielder Adam Engel.  ,R,R,R,CWS,SF,X,8,line_drive,1,0,2017,-0.5971,1.5205,0.2086,2.8532,null,null,null,0,4,Top,91.32,57.18,,,607345,,170909_010158,,,,,,,3.3381,1.4191,353,101.4,18.049,91.666,2080,6.851,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6478,0.513,0.64,0,1,0,0,5,24,2
FF,2017-09-08,89.9,-2.3548,6.6991,Lucas Giolito,457763,608337,null,ball,,,,,12,null,R,R,R,CWS,SF,B,null,null,0,0,2017,-0.5097,1.5904,0.0633,4.5394,null,null,null,0,4,Top,null,null,,,607345,,170909_010129,,,,,,,3.4969,1.7242,null,null,null,90.391,2093,6.443,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0553,0,0,null,null,null,null,null,24,1
FT,2017-09-08,91.9,-2.3385,6.5558,Lucas Giolito,605412,608337,field_out,hit_into_play,,,,,11,Joe Panik flies out to left fielder Nicky Delmonico.  ,R,L,R,CWS,SF,X,7,fly_ball,3,2,2017,-1.2997,1.0449,-0.7086,3.2823,null,null,null,2,3,Top,79.94,83.65,,,607345,,170909_005005,,,,,,,3.0665,1.2682,295,89.2,41.866,92.984,1990,6.868,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6309,0.006,0.008,0,1,0,0,3,19,6
CH,2017-09-08,82.3,-2.3577,6.507,Lucas Giolito,605412,608337,null,ball,,,,,13,null,R,L,R,CWS,SF,B,null,null,2,2,2017,-0.8116,1.2667,-0.4135,0.8379,null,null,null,2,3,Top,null,null,,,607345,,170909_004935,,,,,,,3.1346,1.4952,null,null,null,84.241,1666,7.168,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.3306,0,0,null,null,null,null,null,19,5
FF,2017-09-08,91.4,-2.3399,6.5818,Lucas Giolito,605412,608337,null,ball,,,,,12,null,R,L,R,CWS,SF,B,null,null,1,2,2017,-0.5809,1.6113,0.6708,3.9513,null,null,null,2,3,Top,null,null,,,607345,,170909_004914,,,,,,,3.1346,1.5178,null,null,null,92.585,2180,6.78,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7191,0,0,null,null,null,null,null,19,4
CH,2017-09-08,82.5,-2.416,6.6632,Lucas Giolito,605412,608337,null,swinging_strike,,,,,13,null,R,L,R,CWS,SF,S,null,null,1,1,2017,-0.7622,1.1571,-0.9554,1.711,null,null,null,2,3,Top,null,null,,,607345,,170909_004853,,,,,,,3.0665,1.2682,null,null,null,83.998,1665,6.89,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6086,0,0,null,null,null,null,null,19,3
CU,2017-09-08,77.5,-2.4243,6.7104,Lucas Giolito,605412,608337,null,ball,,,,,13,null,R,L,R,CWS,SF,B,null,null,0,1,2017,-0.1678,-1.33,-0.3166,-0.1494,null,null,null,2,3,Top,null,null,,,607345,,170909_004831,,,,,,,3.2026,1.4952,null,null,null,77.189,2622,6.581,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9178,0,0,null,null,null,null,null,19,2
FF,2017-09-08,91.7,-2.2224,6.6714,Lucas Giolito,605412,608337,null,called_strike,,,,,11,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.9876,1.8267,-0.8709,2.2996,null,null,null,2,3,Top,null,null,,,607345,,170909_004814,,,,,,,2.9557,1.4069,null,null,null,92.105,2033,6.555,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9438,0,0,null,null,null,null,null,19,1
CU,2017-09-08,79.5,-2.4535,6.6861,Lucas Giolito,452655,608337,grounded_into_double_play,hit_into_play,,,,,5,"Denard Span grounds into a double play, first baseman Jose Abreu to shortstop Tim Anderson to first baseman Jose Abreu.   Ryder Jones out at 2nd.",R,L,R,CWS,SF,X,3,ground_ball,0,2,2017,0.2554,-1.234,0.0575,2.3588,null,null,624507,0,3,Top,156.14,167.68,,,607345,,170909_004733,,,,,,,3.1168,1.4191,16,99.1,-7.527,78.702,2460,6.289,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.2097,0.293,0.272,0,1,0,0,2,18,4
FF,2017-09-08,92.4,-2.467,6.711,Lucas Giolito,452655,608337,null,foul,,,,,11,null,R,L,R,CWS,SF,S,null,null,0,2,2017,-1.0036,1.6172,-1.2409,2.9744,null,null,624507,0,3,Top,null,null,,,607345,,170909_004643,,,,,,,3.1168,1.4191,257,78.9,42.9283,93.021,2125,6.426,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0725,0,0,null,null,null,null,3,18,3
FT,2017-09-08,92.4,-2.462,6.68,Lucas Giolito,452655,608337,null,foul,,,,,11,null,R,L,R,CWS,SF,S,null,null,0,1,2017,-1.4026,1.4513,-1.2332,2.6388,null,null,624507,0,3,Top,null,null,,,607345,,170909_004610,,,,,,,3.1168,1.4191,185,66,50.2291,92.87,2065,6.516,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9823,0,0,null,null,null,null,3,18,2
CH,2017-09-08,81.5,-2.5543,6.5625,Lucas Giolito,452655,608337,null,called_strike,,,,,4,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.8276,1.1273,-0.673,2.7928,null,null,624507,0,3,Top,null,null,,,607345,,170909_004542,,,,,,,3.4269,1.7696,null,null,null,83.047,1502,7.112,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.3867,0,0,null,null,null,null,null,18,1
FF,2017-09-08,93.3,-2.3367,6.5963,Lucas Giolito,624507,608337,walk,ball,,,,,13,Ryder Jones walks.  ,R,L,R,CWS,SF,B,null,null,3,2,2017,-0.9439,1.6078,-1.4012,2.4113,null,null,null,0,3,Top,null,null,,,607345,,170909_004501,,,,,,,3.3777,1.6697,null,null,null,94.004,2108,6.671,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8272,0,0,0.7,1,0,0,null,17,7
FF,2017-09-08,91.4,-2.2643,6.6523,Lucas Giolito,624507,608337,null,foul,,,,,2,null,R,L,R,CWS,SF,S,null,null,3,2,2017,-0.5957,1.6369,-0.082,3.2777,null,null,null,0,3,Top,null,null,,,607345,,170909_004416,,,,,,,3.6952,1.4201,null,null,null,91.698,2123,6.51,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9888,0,0,null,null,null,null,null,17,6
FT,2017-09-08,91.2,-2.3795,6.694,Lucas Giolito,624507,608337,null,foul,,,,,11,null,R,L,R,CWS,SF,S,null,null,3,1,2017,-1.2368,1.3554,-0.9348,3.0813,null,null,null,0,3,Top,null,null,,,607345,,170909_004358,,,,,,,3.6952,1.4201,195,69.6,51.2969,91.77,2025,6.441,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0578,0,0,null,null,null,null,3,17,5
FF,2017-09-08,90.1,-2.2675,6.7132,Lucas Giolito,624507,608337,null,ball,,,,,12,null,R,L,R,CWS,SF,B,null,null,2,1,2017,-0.7066,1.3897,0.2114,3.8813,null,null,null,0,3,Top,null,null,,,607345,,170909_004337,,,,,,,3.3777,1.7832,null,null,null,90.413,2111,6.294,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.2047,0,0,null,null,null,null,null,17,4
FF,2017-09-08,90.7,-2.2377,6.6871,Lucas Giolito,624507,608337,null,ball,,,,,12,null,R,L,R,CWS,SF,B,null,null,1,1,2017,-0.2602,1.4883,1.0586,3.5997,null,null,null,0,3,Top,null,null,,,607345,,170909_004318,,,,,,,3.423,1.7151,null,null,null,92.286,2118,7.063,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.4361,0,0,null,null,null,null,null,17,3
SL,2017-09-08,82.9,-2.3569,6.685,Lucas Giolito,624507,608337,null,ball,,,,,14,null,R,L,R,CWS,SF,B,null,null,0,1,2017,0.0043,-0.299,1.1669,0.5879,null,null,null,0,3,Top,null,null,,,607345,,170909_004258,,,,,,,3.3096,1.647,null,null,null,83.161,2170,6.288,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.2103,0,0,null,null,null,null,null,17,2
CH,2017-09-08,81.9,-2.3874,6.6612,Lucas Giolito,624507,608337,null,foul,,,,,4,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.8981,1.0999,-0.6292,2.2479,null,null,null,0,3,Top,null,null,,,607345,,170909_004240,,,,,,,3.6952,1.4201,null,null,null,82.485,1595,6.588,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9106,0,0,null,null,null,null,null,17,1
FF,2017-09-08,92.7,-2.5566,6.663,Lucas Giolito,624507,608337,caught_stealing_2b,ball,,,,,8,"White Sox challenged (tag play), call on the field was overturned: With Ryder Jones batting, Mac Williamson caught stealing 2nd base, catcher Kevan Smith to shortstop Tim Anderson.",R,L,R,CWS,SF,B,null,null,1,1,2017,-0.5996,1.6103,0.0491,1.8465,null,null,607776,2,2,Top,null,null,,,607345,,170909_003203,,,,,,,3.387,1.6798,null,null,null,93.055,2120,6.562,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9368,0,0,0,0,0,0,null,12,3
SL,2017-09-08,82.7,-2.7614,6.7,Lucas Giolito,624507,608337,null,ball,,,,,11,null,R,L,R,CWS,SF,B,null,null,0,1,2017,0,0.1303,-0.1526,3.8554,null,null,607776,2,2,Top,null,null,,,607345,,170909_003139,,,,,,,3.4457,1.7378,null,null,null,82.912,null,6.105,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.3933,0,0,null,null,null,null,null,12,2
FF,2017-09-08,92.2,-2.4695,6.7163,Lucas Giolito,624507,608337,null,swinging_strike,,,,,11,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.637,1.6637,-0.5034,4.1882,null,null,607776,2,2,Top,null,null,,,607345,,170909_003115,,,,,,,3.6952,1.4201,null,null,null,92.794,2056,6.52,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9783,0,0,null,null,null,null,null,12,1
SL,2017-09-08,83.7,-2.5918,6.6402,Lucas Giolito,607776,608337,field_error,hit_into_play_no_out,,,,,6,Mac Williamson reaches on a fielding error by third baseman Matt Davidson.  ,R,R,R,CWS,SF,X,5,ground_ball,1,1,2017,-0.0939,0.3012,0.5074,2.2047,null,null,null,2,2,Top,102.78,166.47,,,607345,,170909_003027,,,,,,,3.3281,1.4291,null,82.9,-20.699,83.651,2187,6.219,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.2799,0.075,0.069,0,1,0,0,2,11,3
FF,2017-09-08,93.2,-2.3304,6.6405,Lucas Giolito,607776,608337,null,foul,,,,,1,null,R,R,R,CWS,SF,S,null,null,1,0,2017,-0.9002,1.6066,-0.3211,3.2859,null,null,null,2,2,Top,null,null,,,607345,,170909_003003,,,,,,,3.328,1.429,209,74.8,25.9349,93.48,2165,6.5,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9982,0,0,null,null,null,null,4,11,2
FF,2017-09-08,93.6,-2.3817,6.7097,Lucas Giolito,607776,608337,null,ball,,,,,7,null,R,R,R,CWS,SF,B,null,null,0,0,2017,-0.9818,1.4647,-0.7764,2.0081,null,null,null,2,2,Top,null,null,,,null,,170909_002942,,,,,,,3.6655,1.6777,null,null,null,94.272,2157,6.622,492214,null,null,null,null,null,null,null,null,null,53.8771,0,0,null,null,null,null,null,11,1
CU,2017-09-08,77.9,-2.4378,6.7069,Lucas Giolito,467055,608337,field_out,hit_into_play,,,,,8,Pablo Sandoval flies out to left fielder Nicky Delmonico.  ,R,L,R,CWS,SF,X,7,fly_ball,0,0,2017,-0.0297,-1.3364,0.122,1.4574,null,null,null,1,2,Top,0,0,,,607345,,170909_002912,,,,,,,3.0062,1.3487,308,89.4,30.116,77.086,2562,6.133,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.3657,0.061,0.087,0,1,0,0,3,10,1
FT,2017-09-08,92.1,-2.3474,6.7465,Lucas Giolito,452254,608337,strikeout,swinging_strike,,,,,11,Hunter Pence strikes out swinging.  ,R,R,R,CWS,SF,S,null,null,3,2,2017,-1.1649,1.4732,-1.266,3.5954,null,null,null,0,2,Top,null,null,,,607345,,170909_002830,,,,,,,3.2979,1.4995,null,null,null,92.558,2025,6.428,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0709,0,0,0,1,0,0,null,9,6
FF,2017-09-08,91.9,-2.3745,6.6641,Lucas Giolito,452254,608337,null,foul,,,,,12,null,R,R,R,CWS,SF,S,null,null,3,1,2017,-0.5391,1.7289,0.3308,3.5072,null,null,null,0,2,Top,null,null,,,607345,,170909_002805,,,,,,,3.2979,1.4995,134,80.9,77.2706,92.49,2114,6.688,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8108,0,0,null,null,null,null,3,9,5
FF,2017-09-08,91.9,-2.3258,6.7524,Lucas Giolito,452254,608337,null,called_strike,,,,,1,null,R,R,R,CWS,SF,S,null,null,3,0,2017,-0.291,1.6479,-0.7644,3.3864,null,null,null,0,2,Top,null,null,,,607345,,170909_002744,,,,,,,3.5221,1.6811,null,null,null,92.426,2121,6.744,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7549,0,0,null,null,null,null,null,9,4
SL,2017-09-08,83.5,-2.4029,6.7129,Lucas Giolito,452254,608337,null,ball,,,,,13,null,R,R,R,CWS,SF,B,null,null,2,0,2017,-0.0487,-0.1358,-0.0089,0.4636,null,null,null,0,2,Top,null,null,,,607345,,170909_002726,,,,,,,3.502,1.7719,null,null,null,82.958,2218,5.81,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.6887,0,0,null,null,null,null,null,9,3
FF,2017-09-08,91.7,-2.3056,6.7305,Lucas Giolito,452254,608337,null,ball,,,,,12,null,R,R,R,CWS,SF,B,null,null,1,0,2017,-0.2626,1.62,1.5476,3.8989,null,null,null,0,2,Top,null,null,,,607345,,170909_002707,,,,,,,3.5247,1.7946,null,null,null,91.353,2139,6.193,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.3062,0,0,null,null,null,null,null,9,2
FF,2017-09-08,91.1,-2.2671,6.7555,Lucas Giolito,452254,608337,null,ball,,,,,12,null,R,R,R,CWS,SF,B,null,null,0,0,2017,-0.3898,1.684,0.6638,3.6526,null,null,null,0,2,Top,null,null,,,607345,,170909_002651,,,,,,,3.502,1.7946,null,null,null,91.124,2139,6.338,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.1607,0,0,null,null,null,null,null,9,1
FF,2017-09-08,93.2,-2.5631,6.6899,Lucas Giolito,460026,608337,strikeout,swinging_strike,,,,,12,Nick Hundley strikes out swinging.  ,R,R,R,CWS,SF,S,null,null,1,2,2017,-0.6061,1.6898,0.2948,3.5002,605412,null,543063,2,1,Top,null,null,,,607345,,170909_001927,,,,,,,3.3381,1.3788,null,null,null,93.692,2131,6.629,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.8701,0,0,0,1,0,0,null,5,4
FF,2017-09-08,93.7,-2.6049,6.6669,Lucas Giolito,460026,608337,null,called_strike,,,,,13,null,R,R,R,CWS,SF,S,null,null,1,1,2017,-0.8304,1.6636,-0.8511,2.0939,605412,null,543063,2,1,Top,null,null,,,607345,,170909_001852,,,,,,,3.5296,1.6511,null,null,null,94.442,2177,6.706,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7925,0,0,null,null,null,null,null,5,3
FT,2017-09-08,92.4,-2.4953,6.67,Lucas Giolito,460026,608337,null,ball,,,,,7,null,R,R,R,CWS,SF,B,null,null,0,1,2017,-1.3337,1.5617,-0.423,1.7558,605412,null,543063,2,1,Top,null,null,,,607345,,170909_001830,,,,,,,3.5641,1.718,null,null,null,92.953,2012,6.541,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9579,0,0,null,null,null,null,null,5,2
FF,2017-09-08,94.7,-2.4582,6.7227,Lucas Giolito,460026,608337,null,called_strike,,,,,4,null,R,R,R,CWS,SF,S,null,null,0,0,2017,-1.0362,1.6223,-0.4374,2.371,605412,null,543063,2,1,Top,null,null,,,null,,170909_001805,,,,,,,3.5977,1.7193,null,null,null,95.181,2244,6.56,492214,null,null,null,null,null,null,null,null,null,53.9392,0,0,null,null,null,null,null,5,1
CH,2017-09-08,82.2,-2.6141,6.6547,Lucas Giolito,543063,608337,force_out,hit_into_play,,,,,1,"Brandon Crawford grounds into a force out, second baseman Yoan Moncada to shortstop Tim Anderson.   Joe Panik to 3rd.    Buster Posey out at 2nd.    Brandon Crawford to 1st.",R,L,R,CWS,SF,X,4,ground_ball,1,1,2017,-0.7955,1.4083,-0.4455,2.837,null,605412,457763,1,1,Top,150.68,153.74,,,607345,,170909_001719,,,,,,,3.1772,1.3587,19,72.9,-5.998,83.164,1659,6.776,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.7226,0.095,0.09,0,1,0,0,2,4,3
CU,2017-09-08,78.8,-2.4966,6.7368,Lucas Giolito,543063,608337,null,blocked_ball,,,,,13,null,R,L,R,CWS,SF,B,null,null,0,1,2017,-0.1737,-1.3746,-0.8859,1.0433,null,605412,457763,1,1,Top,null,null,,,607345,,170909_001652,,,,,,,3.3133,1.5403,null,null,null,77.71,2635,6.001,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.4973,0,0,null,null,null,null,null,4,2
FF,2017-09-08,92.7,-2.4799,6.6798,Lucas Giolito,543063,608337,null,swinging_strike,,,,,12,null,R,L,R,CWS,SF,S,null,null,0,0,2017,-0.5454,1.612,0.4523,3.5829,null,605412,457763,1,1,Top,null,null,,,607345,,170909_001611,,,,,,,3.1772,1.3587,null,null,null,93.309,2139,6.808,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6908,0,0,null,null,null,null,null,4,1
FF,2017-09-08,93.2,-2.4513,6.6732,Lucas Giolito,457763,608337,field_error,hit_into_play_no_out,,,,,5,"Buster Posey reaches on a force attempt, fielding error by second baseman Yoan Moncada.   Joe Panik to 2nd.",R,R,R,CWS,SF,X,4,ground_ball,0,0,2017,-0.6383,1.6565,0.0105,2.4235,null,null,605412,1,1,Top,141.59,146.46,,,607345,,170909_001519,,,,,,,3.3381,1.4191,98,103.7,4.42,93.567,2105,6.4,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,54.0984,0.597,0.56,0,1,0,0,4,3,1
CH,2017-09-08,83.4,-2.4747,6.6049,Lucas Giolito,605412,608337,walk,ball,,,,,13,Joe Panik walks.  ,R,L,R,CWS,SF,B,null,null,3,2,2017,-0.7062,1.1557,-0.3025,1.3758,null,null,null,1,1,Top,null,null,,,607345,,170909_001439,,,,,,,3.2253,1.5632,null,null,null,84.298,1623,6.547,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.9513,0,0,0.7,1,0,0,null,2,8
FF,2017-09-08,93.1,-2.3424,6.704,Lucas Giolito,605412,608337,null,ball,,,,,11,null,R,L,R,CWS,SF,B,null,null,2,2,2017,-0.5837,1.6334,-0.56,4.5178,null,null,null,1,1,Top,null,null,,,607345,,170909_001419,,,,,,,3.18,1.5859,null,null,null,94.559,2131,6.863,492214,608337,607345,547989,660162,571602,641313,547170,641553,541645,53.6359,0,0,null,null,null,null,null,2,7
