pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FF,2017-09-11,94.8,-2.5078,5.7526,Reynaldo Lopez,461235,625643,single,hit_into_play_no_out,,,,,4,"Brandon Moss singles on a line drive to right fielder Avisail Garcia, deflected by first baseman Jose Abreu.   Eric Hosmer to 3rd.",R,L,R,KC,CWS,X,3,line_drive,3,0,2017,-1.4487,0.6989,-0.3329,1.8848,null,null,543333,2,2,Bot,176.53,146.3,,,553882,,170912_010004,,,,,,,3.1286,1.3208,153,99.7,10.03,95.06,2136,6.353,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1451,0.828,0.802,0.9,1,1,0,4,19,4
FF,2017-09-11,94.5,-2.2705,5.7185,Reynaldo Lopez,461235,625643,null,ball,,,,,12,null,R,L,R,KC,CWS,B,null,null,2,0,2017,-1.0588,1.1378,0.9031,3.1145,null,null,543333,2,2,Bot,null,null,,,553882,,170912_005939,,,,,,,3.1757,1.4209,null,null,null,95.032,2148,6.603,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8953,0,0,null,null,null,null,null,19,3
FF,2017-09-11,95.7,-2.3143,5.7839,Reynaldo Lopez,461235,625643,null,ball,,,,,12,null,R,L,R,KC,CWS,B,null,null,1,0,2017,-1.0732,1.3772,0.8734,2.62,null,null,543333,2,2,Bot,null,null,,,553882,,170912_005912,,,,,,,3.281,1.5263,null,null,null,96.248,2136,6.618,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8802,0,0,null,null,null,null,null,19,2
FF,2017-09-11,95.2,-2.287,5.8983,Reynaldo Lopez,461235,625643,null,ball,,,,,11,null,R,L,R,KC,CWS,B,null,null,0,0,2017,-1.1657,1.1366,-0.5131,3.6926,null,null,543333,2,2,Bot,null,null,,,553882,,170912_005847,,,,,,,3.0233,1.3208,null,null,null,96.097,2163,6.602,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8961,0,0,null,null,null,null,null,19,1
FF,2017-09-11,96.4,-2.341,5.7065,Reynaldo Lopez,519058,625643,field_out,hit_into_play,,,,,1,Mike Moustakas pops out to third baseman Yolmer Sanchez.  ,R,L,R,KC,CWS,X,5,popup,1,2,2017,-1.5714,0.8716,-0.3332,3.2129,null,null,543333,1,2,Bot,93.73,143.78,,,553882,,170912_005805,,,,,,,3.2085,1.3604,166,84.8,65.068,97.292,2141,6.614,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.885,0.013,0.012,0,1,0,0,3,18,5
CH,2017-09-11,87.1,-2.3189,5.9998,Reynaldo Lopez,519058,625643,null,foul,,,,,13,null,R,L,R,KC,CWS,S,null,null,1,2,2017,-1.4239,0.6778,-1.3941,1.5433,null,null,543333,1,2,Bot,null,null,,,553882,,170912_005716,,,,,,,3.2085,1.3604,null,null,null,87.423,1485,6.398,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1004,0,0,null,null,null,null,null,18,4
FF,2017-09-11,95.7,-2.2549,5.6033,Reynaldo Lopez,519058,625643,null,called_strike,,,,,9,null,R,L,R,KC,CWS,S,null,null,1,1,2017,-1.3352,0.9371,0.5816,1.8306,null,null,543333,1,2,Bot,null,null,,,553882,,170912_005643,,,,,,,3.5871,1.6238,null,null,null,96.719,2219,6.749,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.749,0,0,null,null,null,null,null,18,3
FF,2017-09-11,95.1,-2.3345,5.7661,Reynaldo Lopez,519058,625643,null,foul,,,,,2,null,R,L,R,KC,CWS,S,null,null,1,0,2017,-1.1533,1.3705,0.196,2.6608,null,null,543333,1,2,Bot,null,null,,,553882,,170912_005612,,,,,,,3.2085,1.3604,121,79.1,9.6062,95.045,2185,6.413,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0859,0,0,null,null,null,null,4,18,2
FF,2017-09-11,95.9,-2.2324,5.6679,Reynaldo Lopez,519058,625643,null,ball,,,,,12,null,R,L,R,KC,CWS,B,null,null,0,0,2017,-1.2793,1.0206,0.8774,3.4807,null,null,543333,1,2,Bot,null,null,,,553882,,170912_005547,,,,,,,3.6398,1.5711,null,null,null,96.182,2122,6.473,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0256,0,0,null,null,null,null,null,18,1
FT,2017-09-11,92.1,-2.3688,5.7599,Reynaldo Lopez,521692,625643,field_out,hit_into_play,,,,,11,Salvador Perez flies out to left fielder Nicky Delmonico.  ,R,R,R,KC,CWS,X,7,fly_ball,2,2,2017,-1.7153,0.481,-1.1539,2.6716,null,null,543333,0,2,Bot,65.18,108.94,,,553882,,170912_005504,,,,,,,3.3593,1.3604,258,71.3,35.741,92.962,1979,6.65,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8489,0.365,0.345,0,1,0,0,3,17,6
CH,2017-09-11,85.5,-2.3591,6.0723,Reynaldo Lopez,521692,625643,null,blocked_ball,,,,,14,null,R,R,R,KC,CWS,B,null,null,1,2,2017,-1.8455,1.0198,0.6386,0.7926,null,null,543333,0,2,Bot,null,null,,,553882,,170912_005423,,,,,,,3.8107,1.6238,null,null,null,85.462,1436,6.579,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.9194,0,0,null,null,null,null,null,17,5
FT,2017-09-11,95.2,-2.3575,5.7286,Reynaldo Lopez,521692,625643,null,foul,,,,,11,null,R,R,R,KC,CWS,S,null,null,1,2,2017,-1.5609,0.7128,-0.7847,3.6014,null,null,543333,0,2,Bot,null,null,,,553882,,170912_005352,,,,,,,3.3593,1.3604,108,60.5,72.5722,95.281,2216,6.346,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1529,0,0,null,null,null,null,3,17,4
FF,2017-09-11,91.6,-2.3665,5.8153,Reynaldo Lopez,521692,625643,null,swinging_strike,,,,,13,null,R,R,R,KC,CWS,S,null,null,1,1,2017,-1.6886,1.1457,-1.1041,2.2219,null,null,543333,0,2,Bot,null,null,,,553882,,170912_005323,,,,,,,3.3593,1.3604,null,null,null,92.025,2035,6.526,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.9725,0,0,null,null,null,null,null,17,3
FF,2017-09-11,95,-2.4947,5.7847,Reynaldo Lopez,521692,625643,null,swinging_strike,,,,,2,null,R,R,R,KC,CWS,S,null,null,1,0,2017,-1.4539,1.2763,-0.0991,2.8138,null,null,543333,0,2,Bot,null,null,,,553882,,170912_005257,,,,,,,3.3593,1.3604,null,null,null,95.159,2133,6.511,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.9879,0,0,null,null,null,null,null,17,2
FF,2017-09-11,95.6,-2.3486,5.6589,Reynaldo Lopez,521692,625643,null,ball,,,,,13,null,R,R,R,KC,CWS,B,null,null,0,0,2017,-1.6916,1.0777,-0.4997,1.2011,null,null,543333,0,2,Bot,null,null,,,553882,,170912_005235,,,,,,,3.8107,1.6238,null,null,null,95.75,2186,6.46,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0381,0,0,null,null,null,null,null,17,1
CU,2017-09-11,75.2,-2.3066,6.1035,Reynaldo Lopez,543333,625643,single,hit_into_play_no_out,,,,,7,Eric Hosmer singles on a ground ball to right fielder Avisail Garcia.  ,R,L,R,KC,CWS,X,null,ground_ball,0,0,2017,-0.0565,-0.6624,-0.6282,2.0304,null,null,null,0,2,Bot,166.32,113.77,,,553882,,170912_005150,,,,,,,3.4398,1.4509,100,91.2,5.914,74.73,2271,5.817,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.682,0.532,0.499,0.9,1,1,0,4,16,1
FT,2017-09-11,97.7,-2.5434,5.5463,Reynaldo Lopez,466320,625643,field_out,hit_into_play,,,,,13,"Melky Cabrera grounds out, second baseman Yoan Moncada to first baseman Jose Abreu.  ",R,L,R,KC,CWS,X,4,ground_ball,3,2,2017,-1.7035,0.657,-0.919,1.6802,null,null,null,2,1,Bot,150.08,162.09,,,553882,,170912_004134,,,,,,,3.1481,1.3905,null,82.9,-20.699,98.795,2019,6.635,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8637,0.075,0.069,0,1,0,0,2,10,8
CH,2017-09-11,85.4,-2.2149,5.929,Reynaldo Lopez,466320,625643,null,ball,,,,,13,null,R,L,R,KC,CWS,B,null,null,2,2,2017,-1.676,0.3092,-0.4239,1.035,null,null,null,2,1,Bot,null,null,,,553882,,170912_004116,,,,,,,3.3262,1.4432,null,null,null,85.827,1425,6.349,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1492,0,0,null,null,null,null,null,10,7
FF,2017-09-11,96,-2.2591,5.6874,Reynaldo Lopez,466320,625643,null,foul,,,,,6,null,R,L,R,KC,CWS,S,null,null,2,2,2017,-1.2711,0.9455,0.7608,2.3167,null,null,null,2,1,Bot,null,null,,,553882,,170912_004050,,,,,,,3.1481,1.3905,null,null,null,96.863,2089,6.684,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8143,0,0,null,null,null,null,null,10,6
FF,2017-09-11,96.6,-2.5182,5.7465,Reynaldo Lopez,466320,625643,null,foul,,,,,11,null,R,L,R,KC,CWS,S,null,null,2,2,2017,-1.4053,1.1311,-0.8626,3.1132,null,null,null,2,1,Bot,null,null,,,553882,,170912_004035,,,,,,,3.1481,1.3905,211,73.7,54.0481,96.987,2191,6.391,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1079,0,0,null,null,null,null,3,10,5
CH,2017-09-11,87.3,-2.5659,5.5737,Reynaldo Lopez,466320,625643,null,ball,,,,,14,null,R,L,R,KC,CWS,B,null,null,1,2,2017,-0.9305,0.2611,0.1607,-0.1076,null,null,null,2,1,Bot,null,null,,,553882,,170912_004017,,,,,,,3.3262,1.4959,null,null,null,87.121,2025,6.219,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.2799,0,0,null,null,null,null,null,10,4
FF,2017-09-11,95.7,-2.2881,5.6724,Reynaldo Lopez,466320,625643,null,foul,,,,,2,null,R,L,R,KC,CWS,S,null,null,1,1,2017,-1.3518,1.0613,-0.2017,2.7601,null,null,null,2,1,Bot,null,null,,,553882,,170912_004005,,,,,,,3.1481,1.3905,193,68.4,48.1833,96.276,2109,6.58,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.9189,0,0,null,null,null,null,3,10,3
FF,2017-09-11,96.5,-2.1798,5.6942,Reynaldo Lopez,466320,625643,null,ball,,,,,12,null,R,L,R,KC,CWS,B,null,null,0,1,2017,-1.1581,1.0569,0.9222,3.425,null,null,null,2,1,Bot,null,null,,,553882,,170912_003946,,,,,,,3.3789,1.4959,null,null,null,97.019,2145,6.596,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.9024,0,0,null,null,null,null,null,10,2
FF,2017-09-11,96.4,-2.4504,5.6708,Reynaldo Lopez,466320,625643,null,called_strike,,,,,7,null,R,L,R,KC,CWS,S,null,null,0,0,2017,-1.4409,0.951,-0.7265,1.8383,null,null,null,2,1,Bot,null,null,,,553882,,170912_003936,,,,,,,3.3688,1.654,null,null,null,96.614,2124,6.301,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1978,0,0,null,null,null,null,null,10,1
CH,2017-09-11,86.1,-2.3129,5.9771,Reynaldo Lopez,456715,625643,field_out,hit_into_play,,,,,9,Lorenzo Cain lines out to second baseman Yoan Moncada.  ,R,R,R,KC,CWS,X,4,line_drive,1,2,2017,-1.3995,0.6676,0.6045,1.4714,null,null,null,1,1,Bot,141.39,142.59,,,553882,,170912_003906,,,,,,,3.5101,1.4911,155,68.6,14.914,86.947,1473,6.747,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.7515,0.5,0.467,0,1,0,0,2,9,5
FT,2017-09-11,92.5,-2.4487,5.7705,Reynaldo Lopez,456715,625643,null,foul,,,,,4,null,R,R,R,KC,CWS,S,null,null,1,2,2017,-1.5686,0.6414,-0.7538,2.4489,null,null,null,1,1,Bot,null,null,,,553882,,170912_003852,,,,,,,3.5101,1.4911,4,63.1,-31.6864,92.88,1979,6.327,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.1715,0,0,null,null,null,null,2,9,4
FF,2017-09-11,95.6,-2.2857,5.6741,Reynaldo Lopez,456715,625643,null,foul,,,,,6,null,R,R,R,KC,CWS,S,null,null,1,1,2017,-1.2553,1.2199,0.453,2.2323,null,null,null,1,1,Bot,null,null,,,553882,,170912_003837,,,,,,,3.5101,1.4911,253,85.8,22.1172,95.912,2179,6.479,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0195,0,0,null,null,null,null,3,9,3
CH,2017-09-11,85.4,-2.3191,5.955,Reynaldo Lopez,456715,625643,null,ball,,,,,14,null,R,R,R,KC,CWS,B,null,null,0,1,2017,-1.6723,0.8756,1.3226,0.8367,null,null,null,1,1,Bot,null,null,,,553882,,170912_003822,,,,,,,3.7935,1.7018,null,null,null,85.187,1633,6.23,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.2688,0,0,null,null,null,null,null,9,2
FT,2017-09-11,96.4,-2.4371,5.5471,Reynaldo Lopez,456715,625643,null,called_strike,,,,,5,null,R,R,R,KC,CWS,S,null,null,0,0,2017,-1.6678,0.5775,-0.1505,2.4666,null,null,null,1,1,Bot,null,null,,,553882,,170912_003809,,,,,,,3.826,1.7018,null,null,null,96.729,2183,6.414,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0847,0,0,null,null,null,null,null,9,1
FF,2017-09-11,95.5,-2.478,5.5479,Reynaldo Lopez,593160,625643,field_out,hit_into_play,,,,,3,Whit Merrifield lines out to right fielder Avisail Garcia.  ,R,R,R,KC,CWS,X,9,line_drive,2,2,2017,-1.4282,1.0218,0.4471,2.657,null,null,null,0,1,Bot,190.02,111.45,,,553882,,170912_003735,,,,,,,3.2386,1.3302,258,93.5,16.343,96.241,2164,6.69,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.8085,0.584,0.601,0,1,0,0,4,8,6
FF,2017-09-11,95.8,-2.2844,5.6292,Reynaldo Lopez,593160,625643,null,ball,,,,,13,null,R,R,R,KC,CWS,B,null,null,1,2,2017,-1.381,1.1483,-0.1421,1.5728,null,null,null,0,1,Bot,null,null,,,553882,,170912_003716,,,,,,,3.4818,1.699,null,null,null,96.22,2118,6.46,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.0385,0,0,null,null,null,null,null,8,5
CU,2017-09-11,76.7,-2.4613,5.9618,Reynaldo Lopez,593160,625643,null,foul,,,,,4,null,R,R,R,KC,CWS,S,null,null,1,2,2017,0.0466,-0.3248,-0.3131,2.354,null,null,null,0,1,Bot,null,null,,,553882,,170912_003656,,,,,,,3.2386,1.3302,159,61.8,35.3608,76.559,2280,6.004,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.4944,0,0,null,null,null,null,4,8,4
FF,2017-09-11,94.4,-2.4008,5.8176,Reynaldo Lopez,593160,625643,null,ball,,,,,11,null,R,R,R,KC,CWS,B,null,null,0,2,2017,-1.2073,1.1716,-0.7812,3.9359,null,null,null,0,1,Bot,null,null,,,553882,,170912_003640,,,,,,,3.3765,1.5937,null,null,null,94.336,2152,6.233,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.2651,0,0,null,null,null,null,null,8,3
FT,2017-09-11,95.2,-2.1592,5.6214,Reynaldo Lopez,593160,625643,null,foul,,,,,2,null,R,R,R,KC,CWS,S,null,null,0,1,2017,-1.3215,0.5071,-0.0278,3.2242,null,null,null,0,1,Bot,null,null,,,553882,,170912_003621,,,,,,,3.2386,1.3302,204,79.1,21.5403,96.329,2160,6.756,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,53.7424,0,0,null,null,null,null,4,8,2
FF,2017-09-11,93.4,-2.1675,5.7598,Reynaldo Lopez,593160,625643,null,called_strike,,,,,6,null,R,R,R,KC,CWS,S,null,null,0,0,2017,-1.4008,0.9678,0.8196,2.7041,null,null,null,0,1,Bot,null,null,,,553882,,170912_003607,,,,,,,3.5345,1.7517,null,null,null,93.33,2070,6.208,492247,625643,553882,547989,660162,570560,641313,547170,641553,541645,54.2901,0,0,null,null,null,null,null,8,1
FF,2017-09-06,91.4,-2.1918,5.936,Reynaldo Lopez,547379,625643,field_out,hit_into_play,,,,,12,Roberto Perez flies out sharply to center fielder Adam Engel.  ,R,R,R,CWS,CLE,X,8,fly_ball,0,0,2017,-1.0934,1.4889,0.3903,3.1348,null,null,null,2,6,Top,135.84,35.78,,,607345,,170907_014834,,,,,,,2.9978,1.28,385,103.4,31.952,90.314,2135,5.922,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.5767,0.733,1.423,0,1,0,0,6,42,1
CH,2017-09-06,83.8,-2.2964,6.1508,Reynaldo Lopez,571980,625643,field_out,hit_into_play,,,,,4,Tyler Naquin grounds out softly to first baseman Matt Davidson.  ,R,L,R,CWS,CLE,X,3,ground_ball,1,0,2017,-1.4948,1.3014,-0.6732,2.2425,null,null,null,1,6,Top,150.69,170.6,,,607345,,170907_014744,,,,,,,3.2292,1.4309,4,56.2,-28.685,83.02,1553,6.036,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.463,0.097,0.095,0,1,0,0,1,41,2
FF,2017-09-06,90.2,-2.4559,5.9631,Reynaldo Lopez,571980,625643,null,ball,,,,,11,null,R,L,R,CWS,CLE,B,null,null,0,0,2017,-1.0854,1.4573,-2.048,4.5273,null,null,null,1,6,Top,null,null,,,607345,,170907_014730,,,,,,,3.3911,1.6941,null,null,null,89.098,2072,5.778,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.7204,0,0,null,null,null,null,null,41,1
FF,2017-09-06,94,-2.4769,5.8173,Reynaldo Lopez,501659,625643,field_out,hit_into_play,,,,,2,"Abraham Almonte grounds out sharply, second baseman Alen Hanson to first baseman Matt Davidson.  ",R,L,R,CWS,CLE,X,4,ground_ball,1,2,2017,-1.2713,1.3988,-0.203,3.0432,null,null,null,0,6,Top,151.2,150.26,,,607345,,170907_014659,,,,,,,3.0483,1.27,70,101.6,2.258,93.354,2022,6.031,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.4676,0.528,0.494,0,1,0,0,4,40,4
CU,2017-09-06,75.7,-2.3899,6.0104,Reynaldo Lopez,501659,625643,null,called_strike,,,,,1,null,R,L,R,CWS,CLE,S,null,null,1,1,2017,0.1308,-0.3644,-0.5448,2.8336,null,null,null,0,6,Top,null,null,,,607345,,170907_014608,,,,,,,3.291,1.5331,null,null,null,74.996,2094,5.723,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.7753,0,0,null,null,null,null,null,40,3
CH,2017-09-06,82.6,-2.2891,6.1563,Reynaldo Lopez,501659,625643,null,ball,,,,,14,null,R,L,R,CWS,CLE,B,null,null,0,1,2017,-1.4266,0.7897,0.046,0.8689,null,null,null,0,6,Top,null,null,,,607345,,170907_014553,,,,,,,3.4528,1.6344,null,null,null,82.23,1394,6.083,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.4157,0,0,null,null,null,null,null,40,2
FF,2017-09-06,89.6,-2.3024,5.8561,Reynaldo Lopez,501659,625643,null,called_strike,,,,,7,null,R,L,R,CWS,CLE,S,null,null,0,0,2017,-1.1374,1.7356,-0.8031,1.9028,null,null,null,0,6,Top,null,null,,,607345,,170907_014531,,,,,,,3.4326,1.6748,null,null,null,88.302,1981,5.777,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.7218,0,0,null,null,null,null,null,40,1
FF,2017-09-06,92.6,-2.3977,5.9263,Reynaldo Lopez,650490,625643,field_out,hit_into_play,,,,,4,Yandy Diaz flies out to right fielder Avisail Garcia.  ,R,R,R,CWS,CLE,X,9,fly_ball,2,1,2017,-0.9832,1.6404,-0.5946,2.5342,null,429665,467793,2,5,Top,179.99,90.57,,,607345,,170907_013644,,,,,,,3.5249,1.3333,287,84,31.461,92.343,2115,6.275,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2239,0.029,0.035,0,1,0,0,3,36,4
CH,2017-09-06,80.1,-2.4615,6.2339,Reynaldo Lopez,650490,625643,null,ball,,,,,13,null,R,R,R,CWS,CLE,B,null,null,1,1,2017,-1.4632,1.0931,-1.4168,2.3007,null,429665,467793,2,5,Top,null,null,,,607345,,170907_013553,,,,,,,3.6463,1.6977,null,null,null,79.728,1468,6.255,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2433,0,0,null,null,null,null,null,36,3
FF,2017-09-06,94.4,-2.4006,5.8392,Reynaldo Lopez,650490,625643,null,ball,,,,,11,null,R,R,R,CWS,CLE,B,null,null,0,1,2017,-1.0437,1.6804,-0.754,4.1523,null,429665,467793,2,5,Top,null,null,,,607345,,170907_013531,,,,,,,3.6261,1.6775,null,null,null,94.01,2152,6.228,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2706,0,0,null,null,null,null,null,36,2
CU,2017-09-06,77.1,-2.4855,6.0693,Reynaldo Lopez,650490,625643,null,swinging_strike,,,,,8,null,R,R,R,CWS,CLE,S,null,null,0,0,2017,0.1089,-0.0451,0.2187,1.914,null,429665,467793,2,5,Top,null,null,,,607345,,170907_013510,,,,,,,3.5249,1.3333,null,null,null,76.093,2285,5.73,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.7684,0,0,null,null,null,null,null,36,1
FF,2017-09-06,92.7,-2.4638,5.755,Reynaldo Lopez,467793,625643,single,hit_into_play_no_out,,,,,4,Carlos Santana singles on a sharp line drive to right fielder Avisail Garcia.   Edwin Encarnacion to 2nd.,R,L,R,CWS,CLE,X,null,line_drive,0,1,2017,-1.2502,1.3858,-0.3148,2.1321,null,null,429665,2,5,Top,187.9,110.91,,,607345,,170907_013408,,,,,,,3.2594,1.4007,146,106.2,8.662,92.188,2158,6.12,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.3787,0.82,0.811,0.9,1,1,0,4,35,2
FF,2017-09-06,94.4,-2.5145,5.7145,Reynaldo Lopez,467793,625643,null,called_strike,,,,,6,null,R,L,R,CWS,CLE,S,null,null,0,0,2017,-1.0333,1.3352,0.673,2.8116,null,null,429665,2,5,Top,null,null,,,607345,,170907_013330,,,,,,,3.4009,1.5424,null,null,null,93.917,2175,6.208,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2903,0,0,null,null,null,null,null,35,1
FF,2017-09-06,92.4,-2.3119,5.8722,Reynaldo Lopez,429665,625643,single,hit_into_play_no_out,,,,,3,Edwin Encarnacion singles on a sharp line drive to left fielder Nicky Delmonico.  ,R,R,R,CWS,CLE,X,null,line_drive,1,0,2017,-0.9959,1.7014,0.3862,2.9286,null,null,null,2,5,Top,82.73,152.37,,,607345,,170907_013252,,,,,,,3.3298,1.4007,169,100.8,12.194,92.316,2224,6.352,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.1465,0.812,0.814,0.9,1,1,0,4,34,2
FF,2017-09-06,93,-2.3461,5.9073,Reynaldo Lopez,429665,625643,null,ball,,,,,12,null,R,R,R,CWS,CLE,B,null,null,0,0,2017,-0.9037,1.4949,1.2865,3.4802,null,null,null,2,5,Top,null,null,,,607345,,170907_013231,,,,,,,3.5927,1.6639,null,null,null,92.724,2220,6.298,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2004,0,0,null,null,null,null,null,34,1
FF,2017-09-06,92.6,-2.2638,5.8958,Reynaldo Lopez,608070,625643,field_out,hit_into_play,,,,,3,Jose Ramirez lines out sharply to first baseman Matt Davidson.  ,R,L,R,CWS,CLE,X,3,line_drive,2,0,2017,-0.8183,1.6288,0.4562,2.9355,null,null,null,1,5,Top,156.61,166.85,,,607345,,170907_013201,,,,,,,3.199,1.3705,119,96.5,6.63,92.609,2017,6.284,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.2148,0.645,0.609,0,1,0,0,4,33,3
CH,2017-09-06,81.1,-2.3079,6.1429,Reynaldo Lopez,608070,625643,null,ball,,,,,11,null,R,L,R,CWS,CLE,B,null,null,1,0,2017,-1.3348,0.7786,-2.075,3.3106,null,null,null,1,5,Top,null,null,,,607345,,170907_013146,,,,,,,3.3912,1.5224,null,null,null,81.102,1415,6.157,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.3414,0,0,null,null,null,null,null,33,2
CU,2017-09-06,75.7,-2.3514,5.9164,Reynaldo Lopez,608070,625643,null,ball,,,,,13,null,R,L,R,CWS,CLE,B,null,null,0,0,2017,0.2487,-0.2688,-2.4508,2.0543,null,null,null,1,5,Top,null,null,,,607345,,170907_013134,,,,,,,3.371,1.5224,null,null,null,74.663,2279,5.416,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,55.0824,0,0,null,null,null,null,null,33,1
FF,2017-09-06,92.5,-2.3587,5.8865,Reynaldo Lopez,502082,625643,field_out,hit_into_play,,,,,3,Lonnie Chisenhall flies out to center fielder Adam Engel.  ,R,L,R,CWS,CLE,X,8,fly_ball,2,1,2017,-0.8724,1.3358,0.3602,3.0278,null,null,null,0,5,Top,120.37,74.93,,,607345,,170907_013112,,,,,,,3.3097,1.4409,301,81.4,31.123,92.163,2006,6.165,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.3334,0.041,0.047,0,1,0,0,3,32,4
CU,2017-09-06,76.9,-2.5884,5.9146,Reynaldo Lopez,502082,625643,null,ball,,,,,11,null,R,L,R,CWS,CLE,B,null,null,1,1,2017,0.009,-0.271,-1.1485,2.9492,null,null,null,0,5,Top,null,null,,,607345,,170907_013049,,,,,,,3.5828,1.6839,null,null,null,76.103,2224,5.453,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,55.0457,0,0,null,null,null,null,null,32,3
FF,2017-09-06,91.7,-2.3179,5.8688,Reynaldo Lopez,502082,625643,null,swinging_strike,,,,,7,null,R,L,R,CWS,CLE,S,null,null,1,0,2017,-1.1066,1.6214,-0.6564,1.8141,null,null,null,0,5,Top,null,null,,,607345,,170907_013036,,,,,,,3.3097,1.4409,null,null,null,91.157,2009,5.998,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.5011,0,0,null,null,null,null,null,32,2
CH,2017-09-06,78.1,-2.2984,6.2012,Reynaldo Lopez,502082,625643,null,ball,,,,,11,null,R,L,R,CWS,CLE,B,null,null,0,0,2017,-1.3091,0.6402,-1.8533,3.5194,null,null,null,0,5,Top,null,null,,,607345,,170907_013025,,,,,,,3.5221,1.5624,null,null,null,77.742,1249,5.99,492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,54.5086,0,0,null,null,null,null,null,32,1
